,REF_DATE,GEO_x,New housing price indexes_x,UOM_x,HPI_atlantic,GEO_y,New housing price indexes_y,UOM_y,HPI_nfland_labrador,GEO_x,New housing price indexes_x,UOM_x,HPI_charlottetown_pei,GEO_y,New housing price indexes_y,UOM_y,HPI_halifax_ns,GEO_x,New housing price indexes_x,UOM_x,HPI_stjohn_fredericton_moncton,GEO_y,New housing price indexes_y,UOM_y,HPI_quebec_qc,GEO_x,New housing price indexes_x,UOM_x,HPI_sherbrooke_qc,GEO_y,New housing price indexes_y,UOM_y,HPI_troisriv_qc,GEO_x,New housing price indexes_x,UOM_x,HPI_mtl_qc,GEO_y,New housing price indexes_y,UOM_y,HPI_ottawa_gatineau_qc,GEO_x,New housing price indexes_x,UOM_x,HPI_ottawa_gatineau_ont,GEO_y,New housing price indexes_y,UOM_y,HPI_oshawa_ont,GEO_x,New housing price indexes_x,UOM_x,HPI_toronto_ont,GEO_y,New housing price indexes_y,UOM_y,HPI_hamilton_ont,GEO_x,New housing price indexes_x,UOM_x,HPI_guelph_ont,GEO_y,New housing price indexes_y,UOM_y,HPI_london_ont,GEO_x,New housing price indexes_x,UOM_x,HPI_windsor_ont,GEO_y,New housing price indexes_y,UOM_y,HPI_sudbury_ont,GEO_x,New housing price indexes_x,UOM_x,HPI_prairie_region,GEO_y,New housing price indexes_y,UOM_y,HPI_winnipeg_manitoba,GEO_x,New housing price indexes_x,UOM_x,HPI_edmonton_alb,GEO_y,New housing price indexes_y,UOM_y,HPI_calgary_alb,GEO_x,New housing price indexes_x,UOM_x,HPI_victoria_bc,GEO_y,New housing price indexes_y,UOM_y,HPI_vancouver_bc,GEO,New housing price indexes,UOM,HPI_kelowna_bc
175,1995-08,Atlantic Region,House only,"Index, 201612=100",64.0,"St. John's, Newfoundland and Labrador",House only,"Index, 201612=100",51.1,"Charlottetown, Prince Edward Island",House only,"Index, 201612=100",88.6,"Halifax, Nova Scotia",House only,"Index, 201612=100",60.1,"Saint John, Fredericton, and Moncton, New Brunswick",House only,"Index, 201612=100",84.8,"Québec, Quebec",House only,"Index, 201612=100",62.1,"Sherbrooke, Quebec",House only,"Index, 201612=100",,"Trois-Rivières, Quebec",House only,"Index, 201612=100",,"Montréal, Quebec",House only,"Index, 201612=100",54.8,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",House only,"Index, 201612=100",,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",House only,"Index, 201612=100",49.9,"Oshawa, Ontario",House only,"Index, 201612=100",,"Toronto, Ontario",House only,"Index, 201612=100",40.3,"Hamilton, Ontario",House only,"Index, 201612=100",46.9,"Guelph, Ontario",House only,"Index, 201612=100",,"London, Ontario",House only,"Index, 201612=100",53.6,"Windsor, Ontario",House only,"Index, 201612=100",88.8,"Greater Sudbury, Ontario",House only,"Index, 201612=100",88.3,Prairie Region,House only,"Index, 201612=100",39.4,"Winnipeg, Manitoba",House only,"Index, 201612=100",45.5,"Edmonton, Alberta",House only,"Index, 201612=100",47.7,"Calgary, Alberta",House only,"Index, 201612=100",34.2,"Victoria, British Columbia",House only,"Index, 201612=100",139.6,"Vancouver, British Columbia",House only,"Index, 201612=100",89.9,"Kelowna, British Columbia",House only,"Index, 201612=100",
176,1995-09,Atlantic Region,House only,"Index, 201612=100",64.1,"St. John's, Newfoundland and Labrador",House only,"Index, 201612=100",51.2,"Charlottetown, Prince Edward Island",House only,"Index, 201612=100",88.9,"Halifax, Nova Scotia",House only,"Index, 201612=100",60.1,"Saint John, Fredericton, and Moncton, New Brunswick",House only,"Index, 201612=100",84.8,"Québec, Quebec",House only,"Index, 201612=100",62.1,"Sherbrooke, Quebec",House only,"Index, 201612=100",,"Trois-Rivières, Quebec",House only,"Index, 201612=100",,"Montréal, Quebec",House only,"Index, 201612=100",54.7,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",House only,"Index, 201612=100",,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",House only,"Index, 201612=100",49.9,"Oshawa, Ontario",House only,"Index, 201612=100",,"Toronto, Ontario",House only,"Index, 201612=100",40.4,"Hamilton, Ontario",House only,"Index, 201612=100",46.7,"Guelph, Ontario",House only,"Index, 201612=100",,"London, Ontario",House only,"Index, 201612=100",53.6,"Windsor, Ontario",House only,"Index, 201612=100",88.8,"Greater Sudbury, Ontario",House only,"Index, 201612=100",88.3,Prairie Region,House only,"Index, 201612=100",39.5,"Winnipeg, Manitoba",House only,"Index, 201612=100",45.5,"Edmonton, Alberta",House only,"Index, 201612=100",48.0,"Calgary, Alberta",House only,"Index, 201612=100",34.2,"Victoria, British Columbia",House only,"Index, 201612=100",138.8,"Vancouver, British Columbia",House only,"Index, 201612=100",89.3,"Kelowna, British Columbia",House only,"Index, 201612=100",
177,1995-10,Atlantic Region,House only,"Index, 201612=100",64.1,"St. John's, Newfoundland and Labrador",House only,"Index, 201612=100",51.2,"Charlottetown, Prince Edward Island",House only,"Index, 201612=100",88.9,"Halifax, Nova Scotia",House only,"Index, 201612=100",60.1,"Saint John, Fredericton, and Moncton, New Brunswick",House only,"Index, 201612=100",84.8,"Québec, Quebec",House only,"Index, 201612=100",62.1,"Sherbrooke, Quebec",House only,"Index, 201612=100",,"Trois-Rivières, Quebec",House only,"Index, 201612=100",,"Montréal, Quebec",House only,"Index, 201612=100",54.5,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",House only,"Index, 201612=100",,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",House only,"Index, 201612=100",49.9,"Oshawa, Ontario",House only,"Index, 201612=100",,"Toronto, Ontario",House only,"Index, 201612=100",40.1,"Hamilton, Ontario",House only,"Index, 201612=100",47.0,"Guelph, Ontario",House only,"Index, 201612=100",,"London, Ontario",House only,"Index, 201612=100",53.8,"Windsor, Ontario",House only,"Index, 201612=100",88.8,"Greater Sudbury, Ontario",House only,"Index, 201612=100",88.3,Prairie Region,House only,"Index, 201612=100",39.5,"Winnipeg, Manitoba",House only,"Index, 201612=100",45.5,"Edmonton, Alberta",House only,"Index, 201612=100",48.0,"Calgary, Alberta",House only,"Index, 201612=100",34.2,"Victoria, British Columbia",House only,"Index, 201612=100",136.7,"Vancouver, British Columbia",House only,"Index, 201612=100",87.6,"Kelowna, British Columbia",House only,"Index, 201612=100",
178,1995-11,Atlantic Region,House only,"Index, 201612=100",64.1,"St. John's, Newfoundland and Labrador",House only,"Index, 201612=100",51.3,"Charlottetown, Prince Edward Island",House only,"Index, 201612=100",88.8,"Halifax, Nova Scotia",House only,"Index, 201612=100",60.3,"Saint John, Fredericton, and Moncton, New Brunswick",House only,"Index, 201612=100",84.1,"Québec, Quebec",House only,"Index, 201612=100",62.1,"Sherbrooke, Quebec",House only,"Index, 201612=100",,"Trois-Rivières, Quebec",House only,"Index, 201612=100",,"Montréal, Quebec",House only,"Index, 201612=100",54.4,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",House only,"Index, 201612=100",,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",House only,"Index, 201612=100",49.3,"Oshawa, Ontario",House only,"Index, 201612=100",,"Toronto, Ontario",House only,"Index, 201612=100",40.0,"Hamilton, Ontario",House only,"Index, 201612=100",46.4,"Guelph, Ontario",House only,"Index, 201612=100",,"London, Ontario",House only,"Index, 201612=100",52.9,"Windsor, Ontario",House only,"Index, 201612=100",88.8,"Greater Sudbury, Ontario",House only,"Index, 201612=100",88.3,Prairie Region,House only,"Index, 201612=100",39.5,"Winnipeg, Manitoba",House only,"Index, 201612=100",45.5,"Edmonton, Alberta",House only,"Index, 201612=100",48.1,"Calgary, Alberta",House only,"Index, 201612=100",34.1,"Victoria, British Columbia",House only,"Index, 201612=100",134.5,"Vancouver, British Columbia",House only,"Index, 201612=100",87.0,"Kelowna, British Columbia",House only,"Index, 201612=100",
179,1995-12,Atlantic Region,House only,"Index, 201612=100",64.1,"St. John's, Newfoundland and Labrador",House only,"Index, 201612=100",51.3,"Charlottetown, Prince Edward Island",House only,"Index, 201612=100",88.5,"Halifax, Nova Scotia",House only,"Index, 201612=100",60.3,"Saint John, Fredericton, and Moncton, New Brunswick",House only,"Index, 201612=100",84.1,"Québec, Quebec",House only,"Index, 201612=100",62.1,"Sherbrooke, Quebec",House only,"Index, 201612=100",,"Trois-Rivières, Quebec",House only,"Index, 201612=100",,"Montréal, Quebec",House only,"Index, 201612=100",54.4,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",House only,"Index, 201612=100",,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",House only,"Index, 201612=100",49.3,"Oshawa, Ontario",House only,"Index, 201612=100",,"Toronto, Ontario",House only,"Index, 201612=100",40.2,"Hamilton, Ontario",House only,"Index, 201612=100",46.6,"Guelph, Ontario",House only,"Index, 201612=100",,"London, Ontario",House only,"Index, 201612=100",53.3,"Windsor, Ontario",House only,"Index, 201612=100",88.8,"Greater Sudbury, Ontario",House only,"Index, 201612=100",88.3,Prairie Region,House only,"Index, 201612=100",39.5,"Winnipeg, Manitoba",House only,"Index, 201612=100",45.5,"Edmonton, Alberta",House only,"Index, 201612=100",48.1,"Calgary, Alberta",House only,"Index, 201612=100",34.1,"Victoria, British Columbia",House only,"Index, 201612=100",132.4,"Vancouver, British Columbia",House only,"Index, 201612=100",86.7,"Kelowna, British Columbia",House only,"Index, 201612=100",
180,1996-01,Atlantic Region,House only,"Index, 201612=100",64.1,"St. John's, Newfoundland and Labrador",House only,"Index, 201612=100",51.3,"Charlottetown, Prince Edward Island",House only,"Index, 201612=100",87.7,"Halifax, Nova Scotia",House only,"Index, 201612=100",60.3,"Saint John, Fredericton, and Moncton, New Brunswick",House only,"Index, 201612=100",84.0,"Québec, Quebec",House only,"Index, 201612=100",61.7,"Sherbrooke, Quebec",House only,"Index, 201612=100",,"Trois-Rivières, Quebec",House only,"Index, 201612=100",,"Montréal, Quebec",House only,"Index, 201612=100",54.4,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",House only,"Index, 201612=100",,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",House only,"Index, 201612=100",49.3,"Oshawa, Ontario",House only,"Index, 201612=100",,"Toronto, Ontario",House only,"Index, 201612=100",40.3,"Hamilton, Ontario",House only,"Index, 201612=100",46.6,"Guelph, Ontario",House only,"Index, 201612=100",,"London, Ontario",House only,"Index, 201612=100",53.3,"Windsor, Ontario",House only,"Index, 201612=100",88.8,"Greater Sudbury, Ontario",House only,"Index, 201612=100",88.2,Prairie Region,House only,"Index, 201612=100",39.5,"Winnipeg, Manitoba",House only,"Index, 201612=100",45.4,"Edmonton, Alberta",House only,"Index, 201612=100",48.1,"Calgary, Alberta",House only,"Index, 201612=100",34.1,"Victoria, British Columbia",House only,"Index, 201612=100",132.6,"Vancouver, British Columbia",House only,"Index, 201612=100",86.3,"Kelowna, British Columbia",House only,"Index, 201612=100",
181,1996-02,Atlantic Region,House only,"Index, 201612=100",64.0,"St. John's, Newfoundland and Labrador",House only,"Index, 201612=100",51.1,"Charlottetown, Prince Edward Island",House only,"Index, 201612=100",87.7,"Halifax, Nova Scotia",House only,"Index, 201612=100",60.2,"Saint John, Fredericton, and Moncton, New Brunswick",House only,"Index, 201612=100",84.0,"Québec, Quebec",House only,"Index, 201612=100",62.3,"Sherbrooke, Quebec",House only,"Index, 201612=100",,"Trois-Rivières, Quebec",House only,"Index, 201612=100",,"Montréal, Quebec",House only,"Index, 201612=100",54.2,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",House only,"Index, 201612=100",,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",House only,"Index, 201612=100",49.3,"Oshawa, Ontario",House only,"Index, 201612=100",,"Toronto, Ontario",House only,"Index, 201612=100",39.6,"Hamilton, Ontario",House only,"Index, 201612=100",46.0,"Guelph, Ontario",House only,"Index, 201612=100",,"London, Ontario",House only,"Index, 201612=100",53.3,"Windsor, Ontario",House only,"Index, 201612=100",88.8,"Greater Sudbury, Ontario",House only,"Index, 201612=100",88.2,Prairie Region,House only,"Index, 201612=100",39.5,"Winnipeg, Manitoba",House only,"Index, 201612=100",45.5,"Edmonton, Alberta",House only,"Index, 201612=100",48.0,"Calgary, Alberta",House only,"Index, 201612=100",34.1,"Victoria, British Columbia",House only,"Index, 201612=100",131.8,"Vancouver, British Columbia",House only,"Index, 201612=100",85.7,"Kelowna, British Columbia",House only,"Index, 201612=100",
182,1996-03,Atlantic Region,House only,"Index, 201612=100",63.8,"St. John's, Newfoundland and Labrador",House only,"Index, 201612=100",50.9,"Charlottetown, Prince Edward Island",House only,"Index, 201612=100",88.5,"Halifax, Nova Scotia",House only,"Index, 201612=100",60.0,"Saint John, Fredericton, and Moncton, New Brunswick",House only,"Index, 201612=100",83.9,"Québec, Quebec",House only,"Index, 201612=100",61.6,"Sherbrooke, Quebec",House only,"Index, 201612=100",,"Trois-Rivières, Quebec",House only,"Index, 201612=100",,"Montréal, Quebec",House only,"Index, 201612=100",54.4,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",House only,"Index, 201612=100",,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",House only,"Index, 201612=100",49.5,"Oshawa, Ontario",House only,"Index, 201612=100",,"Toronto, Ontario",House only,"Index, 201612=100",39.7,"Hamilton, Ontario",House only,"Index, 201612=100",46.2,"Guelph, Ontario",House only,"Index, 201612=100",,"London, Ontario",House only,"Index, 201612=100",53.3,"Windsor, Ontario",House only,"Index, 201612=100",88.8,"Greater Sudbury, Ontario",House only,"Index, 201612=100",88.2,Prairie Region,House only,"Index, 201612=100",39.5,"Winnipeg, Manitoba",House only,"Index, 201612=100",45.5,"Edmonton, Alberta",House only,"Index, 201612=100",48.2,"Calgary, Alberta",House only,"Index, 201612=100",34.0,"Victoria, British Columbia",House only,"Index, 201612=100",131.4,"Vancouver, British Columbia",House only,"Index, 201612=100",84.6,"Kelowna, British Columbia",House only,"Index, 201612=100",
183,1996-04,Atlantic Region,House only,"Index, 201612=100",63.8,"St. John's, Newfoundland and Labrador",House only,"Index, 201612=100",50.9,"Charlottetown, Prince Edward Island",House only,"Index, 201612=100",87.9,"Halifax, Nova Scotia",House only,"Index, 201612=100",60.1,"Saint John, Fredericton, and Moncton, New Brunswick",House only,"Index, 201612=100",83.8,"Québec, Quebec",House only,"Index, 201612=100",61.4,"Sherbrooke, Quebec",House only,"Index, 201612=100",,"Trois-Rivières, Quebec",House only,"Index, 201612=100",,"Montréal, Quebec",House only,"Index, 201612=100",54.2,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",House only,"Index, 201612=100",,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",House only,"Index, 201612=100",49.0,"Oshawa, Ontario",House only,"Index, 201612=100",,"Toronto, Ontario",House only,"Index, 201612=100",39.5,"Hamilton, Ontario",House only,"Index, 201612=100",46.4,"Guelph, Ontario",House only,"Index, 201612=100",,"London, Ontario",House only,"Index, 201612=100",53.3,"Windsor, Ontario",House only,"Index, 201612=100",88.8,"Greater Sudbury, Ontario",House only,"Index, 201612=100",88.2,Prairie Region,House only,"Index, 201612=100",39.5,"Winnipeg, Manitoba",House only,"Index, 201612=100",45.5,"Edmonton, Alberta",House only,"Index, 201612=100",48.2,"Calgary, Alberta",House only,"Index, 201612=100",34.1,"Victoria, British Columbia",House only,"Index, 201612=100",130.8,"Vancouver, British Columbia",House only,"Index, 201612=100",82.9,"Kelowna, British Columbia",House only,"Index, 201612=100",
184,1996-05,Atlantic Region,House only,"Index, 201612=100",63.8,"St. John's, Newfoundland and Labrador",House only,"Index, 201612=100",50.7,"Charlottetown, Prince Edward Island",House only,"Index, 201612=100",87.9,"Halifax, Nova Scotia",House only,"Index, 201612=100",60.3,"Saint John, Fredericton, and Moncton, New Brunswick",House only,"Index, 201612=100",83.0,"Québec, Quebec",House only,"Index, 201612=100",61.4,"Sherbrooke, Quebec",House only,"Index, 201612=100",,"Trois-Rivières, Quebec",House only,"Index, 201612=100",,"Montréal, Quebec",House only,"Index, 201612=100",54.4,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",House only,"Index, 201612=100",,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",House only,"Index, 201612=100",49.3,"Oshawa, Ontario",House only,"Index, 201612=100",,"Toronto, Ontario",House only,"Index, 201612=100",39.4,"Hamilton, Ontario",House only,"Index, 201612=100",46.0,"Guelph, Ontario",House only,"Index, 201612=100",,"London, Ontario",House only,"Index, 201612=100",53.3,"Windsor, Ontario",House only,"Index, 201612=100",88.8,"Greater Sudbury, Ontario",House only,"Index, 201612=100",88.1,Prairie Region,House only,"Index, 201612=100",39.5,"Winnipeg, Manitoba",House only,"Index, 201612=100",45.6,"Edmonton, Alberta",House only,"Index, 201612=100",48.0,"Calgary, Alberta",House only,"Index, 201612=100",34.1,"Victoria, British Columbia",House only,"Index, 201612=100",129.6,"Vancouver, British Columbia",House only,"Index, 201612=100",82.6,"Kelowna, British Columbia",House only,"Index, 201612=100",
185,1996-06,Atlantic Region,House only,"Index, 201612=100",64.0,"St. John's, Newfoundland and Labrador",House only,"Index, 201612=100",50.7,"Charlottetown, Prince Edward Island",House only,"Index, 201612=100",88.5,"Halifax, Nova Scotia",House only,"Index, 201612=100",60.6,"Saint John, Fredericton, and Moncton, New Brunswick",House only,"Index, 201612=100",83.3,"Québec, Quebec",House only,"Index, 201612=100",61.4,"Sherbrooke, Quebec",House only,"Index, 201612=100",,"Trois-Rivières, Quebec",House only,"Index, 201612=100",,"Montréal, Quebec",House only,"Index, 201612=100",54.7,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",House only,"Index, 201612=100",,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",House only,"Index, 201612=100",49.1,"Oshawa, Ontario",House only,"Index, 201612=100",,"Toronto, Ontario",House only,"Index, 201612=100",39.5,"Hamilton, Ontario",House only,"Index, 201612=100",46.0,"Guelph, Ontario",House only,"Index, 201612=100",,"London, Ontario",House only,"Index, 201612=100",53.3,"Windsor, Ontario",House only,"Index, 201612=100",88.8,"Greater Sudbury, Ontario",House only,"Index, 201612=100",88.1,Prairie Region,House only,"Index, 201612=100",39.7,"Winnipeg, Manitoba",House only,"Index, 201612=100",45.7,"Edmonton, Alberta",House only,"Index, 201612=100",48.0,"Calgary, Alberta",House only,"Index, 201612=100",34.5,"Victoria, British Columbia",House only,"Index, 201612=100",127.8,"Vancouver, British Columbia",House only,"Index, 201612=100",82.2,"Kelowna, British Columbia",House only,"Index, 201612=100",
186,1996-07,Atlantic Region,House only,"Index, 201612=100",64.0,"St. John's, Newfoundland and Labrador",House only,"Index, 201612=100",50.7,"Charlottetown, Prince Edward Island",House only,"Index, 201612=100",87.9,"Halifax, Nova Scotia",House only,"Index, 201612=100",60.7,"Saint John, Fredericton, and Moncton, New Brunswick",House only,"Index, 201612=100",83.3,"Québec, Quebec",House only,"Index, 201612=100",61.4,"Sherbrooke, Quebec",House only,"Index, 201612=100",,"Trois-Rivières, Quebec",House only,"Index, 201612=100",,"Montréal, Quebec",House only,"Index, 201612=100",54.7,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",House only,"Index, 201612=100",,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",House only,"Index, 201612=100",48.9,"Oshawa, Ontario",House only,"Index, 201612=100",,"Toronto, Ontario",House only,"Index, 201612=100",39.5,"Hamilton, Ontario",House only,"Index, 201612=100",45.8,"Guelph, Ontario",House only,"Index, 201612=100",,"London, Ontario",House only,"Index, 201612=100",53.6,"Windsor, Ontario",House only,"Index, 201612=100",88.8,"Greater Sudbury, Ontario",House only,"Index, 201612=100",88.1,Prairie Region,House only,"Index, 201612=100",39.8,"Winnipeg, Manitoba",House only,"Index, 201612=100",45.7,"Edmonton, Alberta",House only,"Index, 201612=100",48.0,"Calgary, Alberta",House only,"Index, 201612=100",34.6,"Victoria, British Columbia",House only,"Index, 201612=100",127.7,"Vancouver, British Columbia",House only,"Index, 201612=100",82.1,"Kelowna, British Columbia",House only,"Index, 201612=100",
187,1996-08,Atlantic Region,House only,"Index, 201612=100",64.0,"St. John's, Newfoundland and Labrador",House only,"Index, 201612=100",50.7,"Charlottetown, Prince Edward Island",House only,"Index, 201612=100",88.4,"Halifax, Nova Scotia",House only,"Index, 201612=100",60.6,"Saint John, Fredericton, and Moncton, New Brunswick",House only,"Index, 201612=100",83.3,"Québec, Quebec",House only,"Index, 201612=100",61.4,"Sherbrooke, Quebec",House only,"Index, 201612=100",,"Trois-Rivières, Quebec",House only,"Index, 201612=100",,"Montréal, Quebec",House only,"Index, 201612=100",54.7,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",House only,"Index, 201612=100",,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",House only,"Index, 201612=100",49.0,"Oshawa, Ontario",House only,"Index, 201612=100",,"Toronto, Ontario",House only,"Index, 201612=100",39.5,"Hamilton, Ontario",House only,"Index, 201612=100",46.7,"Guelph, Ontario",House only,"Index, 201612=100",,"London, Ontario",House only,"Index, 201612=100",53.6,"Windsor, Ontario",House only,"Index, 201612=100",88.8,"Greater Sudbury, Ontario",House only,"Index, 201612=100",88.0,Prairie Region,House only,"Index, 201612=100",39.8,"Winnipeg, Manitoba",House only,"Index, 201612=100",45.7,"Edmonton, Alberta",House only,"Index, 201612=100",47.8,"Calgary, Alberta",House only,"Index, 201612=100",34.6,"Victoria, British Columbia",House only,"Index, 201612=100",130.4,"Vancouver, British Columbia",House only,"Index, 201612=100",81.8,"Kelowna, British Columbia",House only,"Index, 201612=100",
